,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__n_features_to_select,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,96.46863231658935,0.6820493424672587,0.3199142932891846,0.015313540651317993,rfe,20,rf,21,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,310,47,40,0.2,0.8,sqrt,60,friedman_mse,RandomForestRegressor(),standard,19,simple,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 20, 'selector__model_name': 'rf', 'selector__k': 21, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 310, 'model__min_samples_split': 47, 'model__min_samples_leaf': 40, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2443.4247404210687,-2490.2403682329436,-2386.878721155161,-2444.168354237905,-2461.265834665402,-2445.195603742496,33.74117106168151,30
1,4361.524897766113,32.692013817171464,1.4402310848236084,0.027324014038250317,rfe,23,rf,22,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",IQR,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.3,360,77,25,0.2,,sqrt,30,absolute_error,RandomForestRegressor(),minmax,16,knn_brandwise,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 22, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 360, 'model__min_samples_split': 77, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.2, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2208.040591294651,-2241.242560875288,-2149.071073178312,-2213.578922418206,-2233.931937040206,-2209.1730169613325,32.478909487862964,12
2,282.888401222229,0.9112712376701407,0.1894082546234131,0.0012942863846491463,rfe,10,rf,20,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,260,77,60,0.5,,0.8,40,poisson,RandomForestRegressor(),robust,15,simple,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 10, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 260, 'model__min_samples_split': 77, 'model__min_samples_leaf': 60, 'model__min_impurity_decrease': 0.5, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'poisson', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2469.0337948384035,-2455.3668295864445,-2396.0668854115906,-2464.0568369164853,-2493.0096227740955,-2455.506793905404,32.235593602881146,32
3,67.31760821342468,0.5717321734020192,0.3032830238342285,0.0010951233170101264,rfe,18,rf,18,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.5,430,62,60,0.3,0.3,0.8,60,friedman_mse,RandomForestRegressor(),minmax,18,simple,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 18, 'selector__model_name': 'rf', 'selector__k': 18, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 430, 'model__min_samples_split': 62, 'model__min_samples_leaf': 60, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3263.056713430193,-3318.4544861986406,-3174.2580496409414,-3299.4123694814257,-3251.291200150536,-3261.2945637803473,49.79709045952013,47
4,77.97852759361267,0.24545196154236146,0.2790712833404541,0.0007697397406593777,rfe,22,rf,19,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",IQR,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,330,137,60,0.2,0.3,0.5,60,friedman_mse,RandomForestRegressor(),robust,20,simple,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 22, 'selector__model_name': 'rf', 'selector__k': 19, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 330, 'model__min_samples_split': 137, 'model__min_samples_leaf': 60, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2388.206786839521,-2381.025704249788,-2308.427047363982,-2391.335165662663,-2414.006387682263,-2376.6002183596433,35.82797447878084,23
5,2983.8368843078615,15.946002178641388,1.3705897808074952,0.02766920209833667,model,20,rf,16,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,350,137,50,0.5,0.5,0.8,60,absolute_error,RandomForestRegressor(),robust,18,knn_brandwise,onehot,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 20, 'selector__model_name': 'rf', 'selector__k': 16, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 350, 'model__min_samples_split': 137, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2249.3242263902603,-2261.5298563437223,-2173.8544069007658,-2260.232492619267,-2273.5819665657496,-2243.7045897639528,35.76086606284443,16
6,12.226391220092774,0.10534762065359708,1.2111653804779052,0.0308223681966477,kbest,16,rf,13,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,220,137,50,0.2,,1.0,10,friedman_mse,RandomForestRegressor(),robust,15,knn_brandwise,onehot,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 220, 'model__min_samples_split': 137, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.2, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 10, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2419.8511794582682,-2416.6623988621727,-2358.759108337456,-2411.73356238165,-2442.8010119623964,-2409.9614522003885,27.73433420262449,26
7,44.96825332641602,0.09931927829348765,0.22894487380981446,0.001222794263433531,model,10,rf,20,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",IQR,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.3,0.15,320,167,45,0.5,,1.0,10,poisson,RandomForestRegressor(),standard,20,simple,onehot,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 10, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 320, 'model__min_samples_split': 167, 'model__min_samples_leaf': 45, 'model__min_impurity_decrease': 0.5, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 10, 'model__criterion': 'poisson', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2345.2208974782125,-2349.4884068244064,-2296.932456332917,-2356.81677738966,-2380.532004843007,-2345.7981085736405,27.311748590186845,18
8,7.3690894603729244,0.03750818927906986,0.21292829513549805,0.0020663518536954283,kbest,21,rf,17,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",IQR,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,280,197,35,0.3,0.3,1.0,30,poisson,RandomForestRegressor(),standard,19,simple,onehot,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 21, 'selector__model_name': 'rf', 'selector__k': 17, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 280, 'model__min_samples_split': 197, 'model__min_samples_leaf': 35, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.3, 'model__max_features': 1.0, 'model__max_depth': 30, 'model__criterion': 'poisson', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2391.794480759274,-2377.65045364029,-2310.9478769142215,-2378.350447186902,-2418.77214351333,-2375.5030804028033,35.546348771467386,22
9,1628.8949018001556,38.22888432953408,1.3305280208587646,0.039322319764205575,kbest,11,rf,23,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,370,92,50,0.5,0.5,sqrt,50,absolute_error,RandomForestRegressor(),standard,15,knn_brandwise,onehot,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 11, 'selector__model_name': 'rf', 'selector__k': 23, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 370, 'model__min_samples_split': 92, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 50, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2454.793993578969,-2491.4991823412756,-2446.6637613724283,-2501.415543653434,-2490.049379378062,-2476.8843720648338,21.86302178910209,35
10,2214.408446884155,10.566504240673702,0.233030366897583,0.0018186031695175424,rfe,20,rf,17,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",IQR,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.3,300,197,40,0.3,0.3,1.0,30,absolute_error,RandomForestRegressor(),robust,18,simple,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 20, 'selector__model_name': 'rf', 'selector__k': 17, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 300, 'model__min_samples_split': 197, 'model__min_samples_leaf': 40, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.3, 'model__max_features': 1.0, 'model__max_depth': 30, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2399.4621154985193,-2428.5866467039596,-2313.244104091258,-2419.4824730156643,-2418.8839709753856,-2395.9318620569575,42.420498694450934,24
11,133.4281524181366,0.2429789611062089,1.393375825881958,0.061307471292057145,rfe,17,rf,12,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.3,360,77,40,0.2,,0.8,60,poisson,RandomForestRegressor(),standard,18,knn_brandwise,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 17, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 360, 'model__min_samples_split': 77, 'model__min_samples_leaf': 40, 'model__min_impurity_decrease': 0.2, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'poisson', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2433.3245810954236,-2514.7988312589637,-2404.622018844911,-2491.116256249045,-2481.374732221524,-2465.0472839339736,40.19685530696088,33
12,9.77346453666687,0.07091651539061998,0.25081543922424315,0.002822370723182381,model,15,rf,15,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.5,370,77,60,0.2,0.3,log2,40,squared_error,RandomForestRegressor(),minmax,16,simple,onehot,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 15, 'selector__model_name': 'rf', 'selector__k': 15, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 370, 'model__min_samples_split': 77, 'model__min_samples_leaf': 60, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3608.5637270546595,-3711.7652328327426,-3536.776447103098,-3701.935128781438,-3681.2035191930386,-3648.048810992995,66.33756575568759,50
13,11.22579641342163,0.22283279331160277,1.3340800285339356,0.03186695544254597,kbest,14,rf,18,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.15,0.15,290,92,65,0.2,0.3,0.8,50,squared_error,RandomForestRegressor(),minmax,20,knn_brandwise,onehot,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 14, 'selector__model_name': 'rf', 'selector__k': 18, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 290, 'model__min_samples_split': 92, 'model__min_samples_leaf': 65, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 50, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2370.9685630927406,-2367.170263865297,-2299.0288583349675,-2375.747232429586,-2400.7717214151294,-2362.737327827544,33.9471529124961,21
14,16.35114860534668,0.1218357211865815,0.3434295654296875,0.011095571563949528,model,19,rf,16,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.3,0.3,430,182,65,0.2,0.5,sqrt,20,squared_error,RandomForestRegressor(),minmax,16,simple,onehot,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 16, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 430, 'model__min_samples_split': 182, 'model__min_samples_leaf': 65, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-2971.5683180429887,-2978.668612612984,-2940.2185592893866,-2928.9016514023124,-3034.1061189334328,-2970.6926520562206,36.77175161649842,45
15,1964.8240295886994,2.6083189995859595,1.3034661293029786,0.031092722383502122,rfe,18,rf,11,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,320,167,45,0.3,0.8,0.8,50,absolute_error,RandomForestRegressor(),robust,18,knn_brandwise,onehot,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 18, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 320, 'model__min_samples_split': 167, 'model__min_samples_leaf': 45, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.8, 'model__max_features': 0.8, 'model__max_depth': 50, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2983.0012679952292,-2989.195940070747,-2812.326830783153,-2991.5539069698566,-2932.9178238531663,-2941.7991539344303,68.20786681160493,44
