,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_encoder__method,param_imputer__imputation_method,param_imputer__knn_neighbors,param_imputer__knn_scaling_method,param_outlier_remover__contamination_IF,param_outlier_remover__contamination_LOF,param_outlier_remover__n_neighbors,param_outlier_remover__outlier_method,param_outlier_remover__threshold,param_scaler__scaler_name,param_selector__k,param_selector__model_name,param_selector__n_features_to_select,param_selector__selection_method,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
65,69.71316734949748,0.26086541812521524,2.4127489725748696,0.065754102260233,target,iterative,18,standard,0.5,0.06051328672139834,63,z_score,3,robust,9,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 18, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.06051328672139834, 'outlier_remover__n_neighbors': 63, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
66,69.22770071029663,0.22075082668754414,2.470111131668091,0.02213555427457064,target,iterative,20,standard,0.5,0.06812181230203135,87,z_score,3,robust,9,rf,7,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.06812181230203135, 'outlier_remover__n_neighbors': 87, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
67,68.90349952379863,0.15666369637891442,2.4932924111684165,0.01683885294384334,target,iterative,18,standard,0.5,0.05,70,z_score,3,robust,9,rf,7,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 18, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 70, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
68,69.33396474520366,0.2384926137842046,2.4081846872965493,0.12022742925596669,target,iterative,13,standard,0.5,0.05,80,z_score,3,robust,9,rf,9,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 13, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 80, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
69,69.47506904602051,0.1664081506554615,2.594135046005249,0.0067189928559488864,target,iterative,19,standard,0.5,0.05,81,z_score,3,robust,9,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 19, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 81, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
70,70.41082668304443,0.21379966900627875,2.5135785738627114,0.036004670464969336,target,iterative,20,standard,0.5,0.05,45,z_score,3,robust,9,rf,8,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 45, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 8, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
71,65.72603599230449,0.13804126288766694,2.6030399004618325,0.02918656813380733,target,iterative,20,standard,0.5,0.1289295612683301,90,z_score,3,robust,9,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.1289295612683301, 'outlier_remover__n_neighbors': 90, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
72,59.72459785143534,0.14176900180830126,2.1968979835510254,0.039664495946823995,target,iterative,18,standard,0.5,0.053420720318241174,63,z_score,3,robust,9,rf,9,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 18, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.053420720318241174, 'outlier_remover__n_neighbors': 63, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 9, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
73,56.47338271141052,0.0848108052117289,2.1301074028015137,0.006390044784639901,target,iterative,20,standard,0.5,0.050491724406136064,98,z_score,3,robust,9,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 20, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.050491724406136064, 'outlier_remover__n_neighbors': 98, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
74,58.51750731468201,0.20836929547989158,2.069354295730591,0.06568551029340369,target,iterative,12,standard,0.5,0.05,97,z_score,3,robust,9,rf,10,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 12, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 97, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 10, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
75,54.806843201319374,0.14432853029898893,2.098944981892904,0.021927239407392652,target,iterative,13,standard,0.5,0.05,71,z_score,3,robust,9,rf,5,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 13, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 71, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 5, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
76,54.6111261844635,0.15385710826358162,2.116043488184611,0.025594808565340275,target,iterative,17,standard,0.5,0.07166905419190636,72,z_score,3,robust,9,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 17, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.07166905419190636, 'outlier_remover__n_neighbors': 72, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
77,54.571122805277504,0.15173715473254862,2.012502908706665,0.056954889886336735,target,iterative,19,standard,0.5,0.11873967150873872,79,z_score,3,robust,9,rf,7,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 19, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.11873967150873872, 'outlier_remover__n_neighbors': 79, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 7, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
78,68.2746586004893,0.20039128173597062,2.4887681802113852,0.03275636813715159,target,iterative,9,standard,0.5,0.05,54,z_score,3,robust,9,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 9, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 54, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
79,68.66833035151164,0.2518613201223969,2.413747469584147,0.09070971738553776,target,iterative,17,standard,0.5,0.05,75,z_score,3,robust,9,rf,6,kbest,"OrderedDict({'encoder__method': 'target', 'imputer__imputation_method': 'iterative', 'imputer__knn_neighbors': 17, 'imputer__knn_scaling_method': 'standard', 'outlier_remover__contamination_IF': 0.5, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__n_neighbors': 75, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__threshold': 3, 'scaler__scaler_name': 'robust', 'selector__k': 9, 'selector__model_name': 'rf', 'selector__n_features_to_select': 6, 'selector__selection_method': 'kbest'})",-1448.4025800432323,-1461.851009227803,-1438.8075496981983,-1449.6870463230778,9.45119558543352,1
