,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__early_stopping,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_iter,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__n_iter_no_change,param_model__validation_fraction,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,3.1333348751068115,0.43139272179101346,0.26696066856384276,0.02233681203830154,True,13.345298894051464,0.07999999999999999,squared_error,238,7,0.6,172,50,10,15,0.1432720614337367,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 13.345298894051464, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.6, 'model__max_iter': 172, 'model__max_leaf_nodes': 50, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__validation_fraction': 0.1432720614337367})",-1519.1439058881704,-1560.3845681110563,-1547.9649122886822,-1522.376111188606,-1522.9595394087826,-1534.5658073770596,16.536466449174046,55
11,4.468308925628662,0.4661701314359926,0.37013840675354004,0.026236973496382893,True,13.276730196794425,0.07999999999999999,squared_error,238,7,0.6934584820807193,250,100,10,11,0.1483801471924029,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 13.276730196794425, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.6934584820807193, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 11, 'model__validation_fraction': 0.1483801471924029})",-1446.401349350677,-1473.517065214666,-1475.4284474141546,-1451.2426591382368,-1438.3220112552103,-1456.9823064745888,14.877937928577289,38
12,3.0170562267303467,0.4504875856642659,0.27858524322509765,0.030300402416317627,True,10.0,0.07999999999999999,squared_error,238,9,0.8,250,20,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 9, 'model__max_features': 0.8, 'model__max_iter': 250, 'model__max_leaf_nodes': 20, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1565.6664055865497,-1609.658206196331,-1609.9795341596978,-1591.8661987148973,-1582.8228251865628,-1591.9986339688078,16.809357634449107,62
13,4.4153406620025635,0.5642905335602361,0.3678562164306641,0.033114582846714986,True,11.662767241528433,0.07999999999999999,squared_error,238,7,0.6678676364893867,250,100,10,12,0.16427614595052803,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 11.662767241528433, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.6678676364893867, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 12, 'model__validation_fraction': 0.16427614595052803})",-1446.6099935569596,-1470.4554706945778,-1482.0570148209115,-1451.053593934054,-1431.8697925544407,-1456.4091731121887,17.78762269970668,37
14,4.431971025466919,0.553107440831327,0.38164339065551756,0.04002553103995906,True,11.214445526794675,0.07999999999999999,squared_error,238,7,0.6,250,100,10,15,0.2,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 11.214445526794675, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.6, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__validation_fraction': 0.2})",-1446.523947066029,-1467.4382577831914,-1478.8304965905822,-1446.6993112076475,-1430.2970516218859,-1453.9578128538672,17.13565067650357,35
15,4.282429027557373,0.5247235762627634,0.38087997436523435,0.03236293949981805,True,18.986276784844804,0.07999999999999999,squared_error,238,7,0.6,250,100,10,15,0.2,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 18.986276784844804, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.6, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__validation_fraction': 0.2})",-1470.0684432681148,-1502.0706232984962,-1496.5213795163443,-1466.52312768909,-1460.042835072815,-1479.0452817689722,16.935532455390994,47
16,5.46593713760376,0.6721849898241664,0.4230355262756348,0.030495928834124223,True,10.026382863807411,0.07999999999999999,squared_error,238,7,0.6991519025233582,250,100,10,11,0.15005953991262722,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.026382863807411, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.6991519025233582, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 11, 'model__validation_fraction': 0.15005953991262722})",-1441.982457460491,-1465.2307937734208,-1462.5771840263046,-1443.914759203521,-1416.44290911109,-1446.0296207149654,17.542705444231682,30
17,5.154802751541138,0.5894594730531231,0.43224449157714845,0.0429166573141867,True,10.0,0.07999999999999999,squared_error,238,7,0.8,250,50,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.8, 'model__max_iter': 250, 'model__max_leaf_nodes': 50, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1460.4587459141544,-1494.6950587847473,-1484.0383962274323,-1473.9897035449317,-1453.8692357033979,-1473.410228034933,14.939404549505603,45
18,4.576321363449097,0.7358850598155315,0.3237259864807129,0.04221981975232815,True,10.0,0.03,squared_error,238,10,0.8,150,50,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 10, 'model__max_features': 0.8, 'model__max_iter': 150, 'model__max_leaf_nodes': 50, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1657.8370955917285,-1693.062241214933,-1692.6243511606883,-1672.463410019096,-1661.7299132991218,-1675.5434022571135,14.91630422714697,75
19,6.171740484237671,0.8992484899769582,0.4737858295440674,0.045528363863968045,True,10.0,0.07999999999999999,squared_error,238,7,0.8,250,100,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.8, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1423.5530618823564,-1457.7477659181948,-1465.2920235371341,-1437.1221289837313,-1424.234265613861,-1441.5898491870553,17.14277599030123,27
20,4.61195969581604,0.11652963640449106,0.48496260643005373,0.1050837190250633,True,10.0,0.07999999999999999,squared_error,238,7,0.8,250,20,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.8, 'model__max_iter': 250, 'model__max_leaf_nodes': 20, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1572.2838339913194,-1604.783240783116,-1605.4404436396492,-1594.5391884067726,-1580.6548914753457,-1591.5403196592404,13.167280716643269,61
21,5.735553503036499,0.7496263419905352,0.4298079013824463,0.03228592356703593,True,10.0,0.07999999999999999,squared_error,238,8,0.8,250,50,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 8, 'model__max_features': 0.8, 'model__max_iter': 250, 'model__max_leaf_nodes': 50, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1448.0049152697757,-1490.8064782279475,-1474.7580466992956,-1460.0973453812287,-1440.748042847831,-1462.8829656852156,18.109726532857433,41
22,3.2418882846832275,0.3802113274328283,0.28644309043884275,0.02415414022912531,True,29.999999999999996,0.03,squared_error,238,5,0.6,150,20,30,15,0.2,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 29.999999999999996, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 5, 'model__max_features': 0.6, 'model__max_iter': 150, 'model__max_leaf_nodes': 20, 'model__min_samples_leaf': 30, 'model__n_iter_no_change': 15, 'model__validation_fraction': 0.2})",-1858.5638663577608,-1885.083345318813,-1884.37573672735,-1878.3127073882217,-1856.4669634817935,-1872.5605238547876,12.525310651751573,80
23,6.05731987953186,0.9873532212895135,0.4272514820098877,0.05228219389853373,True,23.39964376524445,0.04107586857795234,squared_error,238,8,0.6234956907456806,200,100,19,12,0.1594895547493703,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 23.39964376524445, 'model__learning_rate': 0.04107586857795234, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 8, 'model__max_features': 0.6234956907456806, 'model__max_iter': 200, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 19, 'model__n_iter_no_change': 12, 'model__validation_fraction': 0.1594895547493703})",-1532.2524008525213,-1564.9477347181296,-1566.1674747033,-1537.0266200726023,-1542.1966816194329,-1548.5181823931973,14.268992496844051,57
24,6.127530717849732,0.8183022792265414,0.47463011741638184,0.03581886116981766,True,10.0,0.07999999999999999,squared_error,238,7,0.768062232155701,250,100,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 7, 'model__max_features': 0.768062232155701, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1430.9249576777836,-1467.5696502063925,-1462.1563388180316,-1444.8619941317347,-1420.267372625885,-1445.1560626919654,17.96349639172494,29
25,7.103209161758423,1.0632464165417272,0.5027185440063476,0.054630648635652666,True,10.0,0.07999999999999999,squared_error,238,8,0.7452051273300584,250,100,10,8,0.10008296742003892,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 8, 'model__max_features': 0.7452051273300584, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.10008296742003892})",-1392.5245544072159,-1436.700946341259,-1433.0193239810947,-1417.4504007427936,-1391.2538558077201,-1414.1898162560165,19.325499231542807,17
26,7.074949073791504,1.0382544729151393,0.5204054355621338,0.0412127772577146,True,10.0,0.07999999999999999,squared_error,238,8,0.8,250,100,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 8, 'model__max_features': 0.8, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1400.1987732583675,-1435.458048972921,-1437.4774269517686,-1420.7711108573749,-1394.290968157073,-1417.639265639501,17.72108296932199,19
27,7.190249586105347,1.142905995441022,0.5004398345947265,0.0526422306724665,True,10.0,0.07999999999999999,squared_error,238,8,0.6973136344824142,250,100,10,8,0.1,"OrderedDict({'model__early_stopping': True, 'model__l2_regularization': 10.0, 'model__learning_rate': 0.07999999999999999, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 8, 'model__max_features': 0.6973136344824142, 'model__max_iter': 250, 'model__max_leaf_nodes': 100, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 8, 'model__validation_fraction': 0.1})",-1396.2719894038748,-1438.0962308931391,-1437.5789794512173,-1412.1505363631127,-1396.7221871754607,-1416.163984657361,18.597893206867493,18
