,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__categorical_features,param_model__early_stopping,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_iter,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__n_iter_no_change,param_model__scoring,param_model__tol,param_model__validation_fraction,param_model__warm_start,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
107,10.327764431635538,0.3814088026184959,0.6088493665059408,0.11276456644518498,from_dtype,False,1.0,0.13026712351643355,squared_error,245,10,0.7,150,,5,7,loss,1e-05,0.2,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.13026712351643355, 'model__loss': 'squared_error', 'model__max_bins': 245, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 7, 'model__scoring': 'loss', 'model__tol': 1e-05, 'model__validation_fraction': 0.2, 'model__warm_start': False})",-1332.2418838151493,-1357.9915199595503,-1327.6603245013714,-1339.297909425357,13.350055618847744,98
108,10.506812334060669,0.21145488848661545,0.6366260846455892,0.04531225417704628,from_dtype,False,1.0,0.1313143079869958,squared_error,255,10,0.7,148,,5,15,loss,1e-05,0.2,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.1313143079869958, 'model__loss': 'squared_error', 'model__max_bins': 255, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 148, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 15, 'model__scoring': 'loss', 'model__tol': 1e-05, 'model__validation_fraction': 0.2, 'model__warm_start': False})",-1334.6519526147595,-1359.4581840306003,-1323.971698979053,-1339.3606118748041,14.864975823476852,100
109,10.642852862675985,0.031391356540195516,0.6290258566538492,0.012118883190808463,from_dtype,False,1.0,0.13462339145571023,squared_error,250,10,0.7,150,,5,13,loss,5.036549903244943e-08,0.12299296355026709,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.13462339145571023, 'model__loss': 'squared_error', 'model__max_bins': 250, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 13, 'model__scoring': 'loss', 'model__tol': 5.036549903244943e-08, 'model__validation_fraction': 0.12299296355026709, 'model__warm_start': False})",-1330.0423083222415,-1352.3103271381715,-1322.9819900053249,-1335.1115418219126,12.498284840999007,69
110,30.428852796554565,0.456854080780225,0.8501830895741781,0.1478932506552813,from_dtype,False,7.807796390300615,0.07990089060686728,squared_error,242,15,0.7,150,,5,9,loss,1e-08,0.05,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 7.807796390300615, 'model__learning_rate': 0.07990089060686728, 'model__loss': 'squared_error', 'model__max_bins': 242, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 9, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.05, 'model__warm_start': False})",-1326.736834766724,-1347.6543772405198,-1313.4005817133077,-1329.2639312401836,14.097760801977115,11
111,33.016905784606934,0.9190389041799812,0.8103187084197998,0.19191319957768457,from_dtype,False,5.281662010269567,0.07570026722927006,squared_error,235,15,0.7,150,,5,7,loss,6.408570593485582e-08,0.121926822780974,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 5.281662010269567, 'model__learning_rate': 0.07570026722927006, 'model__loss': 'squared_error', 'model__max_bins': 235, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 7, 'model__scoring': 'loss', 'model__tol': 6.408570593485582e-08, 'model__validation_fraction': 0.121926822780974, 'model__warm_start': False})",-1324.7628616041575,-1348.8242089078399,-1313.1374658867624,-1328.9081787995865,14.860992516229556,8
112,2.7705326875050864,0.09551556934106344,0.3824771245320638,0.019693737198273643,from_dtype,False,1.0,0.2,squared_error,255,7,0.7,150,20,5,5,loss,1e-08,0.05,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.2, 'model__loss': 'squared_error', 'model__max_bins': 255, 'model__max_depth': 7, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': 20, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 5, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.05, 'model__warm_start': False})",-1542.3263359204732,-1555.1357514100093,-1526.091759488394,-1541.1846156062923,11.88461219792423,193
113,32.63490470250448,0.7009203839362498,0.8062625726064047,0.09864231183564083,from_dtype,False,5.304039989721739,0.07584970664185589,squared_error,235,15,0.7,150,,5,7,loss,1.9525811080230473e-08,0.10206855995475467,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 5.304039989721739, 'model__learning_rate': 0.07584970664185589, 'model__loss': 'squared_error', 'model__max_bins': 235, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 7, 'model__scoring': 'loss', 'model__tol': 1.9525811080230473e-08, 'model__validation_fraction': 0.10206855995475467, 'model__warm_start': False})",-1325.5416997607774,-1345.0840278636035,-1313.543926387533,-1328.0565513373047,12.998406546423997,4
114,33.76414895057678,0.5922848120784461,0.8484923839569092,0.12763010212440673,from_dtype,False,4.774032091843932,0.0731977822518566,squared_error,233,15,0.7,150,,5,10,loss,1e-08,0.07503852984255768,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 4.774032091843932, 'model__learning_rate': 0.0731977822518566, 'model__loss': 'squared_error', 'model__max_bins': 233, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 10, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.07503852984255768, 'model__warm_start': False})",-1325.1866480630997,-1348.7097814315623,-1317.063726458991,-1330.320051984551,13.419688910883417,30
115,30.432550032933552,0.850029086616691,0.7968014081319174,0.172567388422454,from_dtype,False,7.383650275495121,0.07910804314767905,squared_error,238,15,0.7,150,,5,10,loss,2.5676054986107523e-07,0.11911703175679618,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 7.383650275495121, 'model__learning_rate': 0.07910804314767905, 'model__loss': 'squared_error', 'model__max_bins': 238, 'model__max_depth': 15, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 10, 'model__scoring': 'loss', 'model__tol': 2.5676054986107523e-07, 'model__validation_fraction': 0.11911703175679618, 'model__warm_start': False})",-1322.578431101794,-1343.1834875116072,-1316.935731242447,-1327.5658832852826,11.28102202087645,1
116,10.815819342931112,0.15051199991246084,0.6453038851420084,0.026917585334703672,from_dtype,False,1.0,0.1359487790322157,squared_error,245,10,0.7,150,,5,5,loss,1.4531249238053754e-08,0.1992867385892263,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.1359487790322157, 'model__loss': 'squared_error', 'model__max_bins': 245, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 5, 'model__scoring': 'loss', 'model__tol': 1.4531249238053754e-08, 'model__validation_fraction': 0.1992867385892263, 'model__warm_start': False})",-1332.5031404598185,-1351.8815778895876,-1320.2003730092292,-1334.8616971195452,13.040878748654574,65
117,10.431853691736857,0.23144084178806124,0.6219692230224609,0.025808403406893513,from_dtype,False,1.0,0.14096406259118802,squared_error,247,10,0.7,150,,5,11,loss,1e-08,0.14158630056908858,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.14096406259118802, 'model__loss': 'squared_error', 'model__max_bins': 247, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 11, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.14158630056908858, 'model__warm_start': False})",-1330.631847025781,-1351.2607739915913,-1324.0193639636352,-1335.3039949936692,11.601589835109902,72
118,10.471627791722616,0.20845268291448904,0.6389454205830892,0.04792398633048736,from_dtype,False,1.0,0.14115104343282803,squared_error,244,10,0.7,150,,5,6,loss,1e-08,0.2,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.14115104343282803, 'model__loss': 'squared_error', 'model__max_bins': 244, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 6, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.2, 'model__warm_start': False})",-1333.998214120447,-1349.0091675444114,-1322.0181456021953,-1335.008509089018,11.042171836914976,67
119,10.260226647059122,0.09316457094446141,0.6445500055948893,0.0274841239825013,from_dtype,False,1.0,0.15285600170180258,squared_error,243,10,0.7,150,,5,5,loss,1e-08,0.2,False,"OrderedDict({'model__categorical_features': 'from_dtype', 'model__early_stopping': False, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.15285600170180258, 'model__loss': 'squared_error', 'model__max_bins': 243, 'model__max_depth': 10, 'model__max_features': 0.7, 'model__max_iter': 150, 'model__max_leaf_nodes': None, 'model__min_samples_leaf': 5, 'model__n_iter_no_change': 5, 'model__scoring': 'loss', 'model__tol': 1e-08, 'model__validation_fraction': 0.2, 'model__warm_start': False})",-1340.8964400627235,-1359.4335541257983,-1332.7943419560395,-1344.3747787148538,11.150068343304273,123
