,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__ccp_alpha,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__max_leaf_nodes,param_model__max_samples,param_model__min_impurity_decrease,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__oob_score,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,85.2706237634023,0.19657077744520066,4.092783133188884,0.030719136121359913,True,0.03638628715886626,friedman_mse,49,0.7,1031,0.7052794004697432,0.16092563512856312,4,5,460,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.03638628715886626, 'model__criterion': 'friedman_mse', 'model__max_depth': 49, 'model__max_features': 0.7, 'model__max_leaf_nodes': 1031, 'model__max_samples': 0.7052794004697432, 'model__min_impurity_decrease': 0.16092563512856312, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 460, 'model__oob_score': False})",-1498.006697776663,-1511.8436914486904,-1495.4533561344485,-1501.7679151199338,7.200501827688235,71
1,94.78699453671773,0.16803422238585433,5.136251211166382,0.08168801202345563,True,0.031604781407519274,squared_error,60,0.7,1318,0.6122984987082756,0.19771590795111227,5,2,519,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.031604781407519274, 'model__criterion': 'squared_error', 'model__max_depth': 60, 'model__max_features': 0.7, 'model__max_leaf_nodes': 1318, 'model__max_samples': 0.6122984987082756, 'model__min_impurity_decrease': 0.19771590795111227, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 519, 'model__oob_score': False})",-1481.1287417577396,-1498.6467717538035,-1478.9674179623328,-1486.2476438246251,8.81179551095171,67
2,92.33904449145,0.06741490317232632,4.22765040397644,0.07906880445727071,True,0.03527240985098944,squared_error,57,0.6,1126,0.6835423821410064,0.07596007908945279,3,4,474,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.03527240985098944, 'model__criterion': 'squared_error', 'model__max_depth': 57, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1126, 'model__max_samples': 0.6835423821410064, 'model__min_impurity_decrease': 0.07596007908945279, 'model__min_samples_leaf': 3, 'model__min_samples_split': 4, 'model__n_estimators': 474, 'model__oob_score': False})",-1485.3267231919724,-1498.3974066928101,-1482.1858590062338,-1488.6366629636723,7.019987918685901,68
3,89.57146819432576,0.7840851949205485,3.971463759740194,0.05605141540994056,True,0.04416576386904311,squared_error,69,0.8,750,0.6414925614835725,0.10303810964426273,6,6,476,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.04416576386904311, 'model__criterion': 'squared_error', 'model__max_depth': 69, 'model__max_features': 0.8, 'model__max_leaf_nodes': 750, 'model__max_samples': 0.6414925614835725, 'model__min_impurity_decrease': 0.10303810964426273, 'model__min_samples_leaf': 6, 'model__min_samples_split': 6, 'model__n_estimators': 476, 'model__oob_score': False})",-1547.0949856819775,-1565.2539663568732,-1549.0388256851415,-1553.7959259079973,8.140829060381604,79
4,76.02976592381795,0.5453792543132066,4.80407730738322,0.07663904486954953,True,0.019426242502669888,friedman_mse,44,sqrt,1241,0.845096902215586,0.09619063140313824,3,4,399,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.019426242502669888, 'model__criterion': 'friedman_mse', 'model__max_depth': 44, 'model__max_features': 'sqrt', 'model__max_leaf_nodes': 1241, 'model__max_samples': 0.845096902215586, 'model__min_impurity_decrease': 0.09619063140313824, 'model__min_samples_leaf': 3, 'model__min_samples_split': 4, 'model__n_estimators': 399, 'model__oob_score': False})",-1507.0691312346223,-1522.0020045886363,-1497.986346702034,-1509.0191608417642,9.900838938632994,72
5,76.99936334292094,0.16551417040635316,4.656408071517944,0.4836188247568437,True,0.01805752855226109,friedman_mse,45,log2,1168,0.7486147762370139,0.061525693740401975,2,4,511,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.01805752855226109, 'model__criterion': 'friedman_mse', 'model__max_depth': 45, 'model__max_features': 'log2', 'model__max_leaf_nodes': 1168, 'model__max_samples': 0.7486147762370139, 'model__min_impurity_decrease': 0.061525693740401975, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 511, 'model__oob_score': False})",-1513.737569000222,-1525.727455223222,-1505.5207070697275,-1514.9952437643904,8.297167271384804,73
6,73.26063561439514,0.3288867493187765,5.045931816101074,0.07255302043059525,True,0.04593612608346886,squared_error,53,sqrt,1063,0.6466344162151629,0.16273287970107447,5,6,491,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.04593612608346886, 'model__criterion': 'squared_error', 'model__max_depth': 53, 'model__max_features': 'sqrt', 'model__max_leaf_nodes': 1063, 'model__max_samples': 0.6466344162151629, 'model__min_impurity_decrease': 0.16273287970107447, 'model__min_samples_leaf': 5, 'model__min_samples_split': 6, 'model__n_estimators': 491, 'model__oob_score': False})",-1541.5459475762923,-1557.8140661999573,-1535.3723661866934,-1544.910793320981,9.465696489094885,76
7,124.60175999005635,0.7640523279194648,4.887024879455566,0.041584294499718726,True,0.025477555663423742,squared_error,51,0.8,884,0.8475884517439727,0.18061095207629596,2,3,522,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.025477555663423742, 'model__criterion': 'squared_error', 'model__max_depth': 51, 'model__max_features': 0.8, 'model__max_leaf_nodes': 884, 'model__max_samples': 0.8475884517439727, 'model__min_impurity_decrease': 0.18061095207629596, 'model__min_samples_leaf': 2, 'model__min_samples_split': 3, 'model__n_estimators': 522, 'model__oob_score': False})",-1514.6056278934118,-1531.2798493141665,-1519.5454023918298,-1521.8102931998028,6.993078138469933,74
8,106.99862742424011,0.512342597107768,4.369498093922933,0.390440539966941,True,0.015016752052853924,friedman_mse,61,0.7,1165,0.7461143737551236,0.10629509004333396,5,4,464,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.015016752052853924, 'model__criterion': 'friedman_mse', 'model__max_depth': 61, 'model__max_features': 0.7, 'model__max_leaf_nodes': 1165, 'model__max_samples': 0.7461143737551236, 'model__min_impurity_decrease': 0.10629509004333396, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 464, 'model__oob_score': False})",-1487.2550625879855,-1501.6408322966802,-1484.9457116357667,-1491.280535506811,7.3862524388561175,69
9,91.5144070784251,0.7003390126488199,4.5856114228566485,0.06539993646447825,True,0.008593578069828035,friedman_mse,64,0.6,776,0.8267401598507644,0.18089455299649132,7,4,418,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.008593578069828035, 'model__criterion': 'friedman_mse', 'model__max_depth': 64, 'model__max_features': 0.6, 'model__max_leaf_nodes': 776, 'model__max_samples': 0.8267401598507644, 'model__min_impurity_decrease': 0.18089455299649132, 'model__min_samples_leaf': 7, 'model__min_samples_split': 4, 'model__n_estimators': 418, 'model__oob_score': False})",-1545.3260362986548,-1558.0845086725608,-1536.7911730030517,-1546.7339059914223,8.749785094025937,77
10,78.69535303115845,0.11484572336031099,4.318718433380127,0.08618469167806635,True,0.05,squared_error,40,0.6,727,0.6,0.05,2,2,383,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 727, 'model__max_samples': 0.6, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 383, 'model__oob_score': False})",-1548.0946738833707,-1560.8279407170523,-1544.2874314728056,-1551.070015357743,7.072793139045458,78
11,84.9536239306132,0.24192930734494847,4.301695982615153,0.302330842298026,True,0.0,friedman_mse,70,0.6,700,0.9,0.2,8,6,350,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'friedman_mse', 'model__max_depth': 70, 'model__max_features': 0.6, 'model__max_leaf_nodes': 700, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 8, 'model__min_samples_split': 6, 'model__n_estimators': 350, 'model__oob_score': False})",-1559.6206946286077,-1572.4487425814336,-1552.8576045837726,-1561.6423472646047,8.12479667627953,80
12,101.95865559577942,0.15380438548587622,5.332237799962361,0.07169412600537722,True,0.034296670276566264,squared_error,59,0.6,1304,0.6519230195917888,0.16388447132892192,3,2,522,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.034296670276566264, 'model__criterion': 'squared_error', 'model__max_depth': 59, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1304, 'model__max_samples': 0.6519230195917888, 'model__min_impurity_decrease': 0.16388447132892192, 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 522, 'model__oob_score': False})",-1470.78950931186,-1484.5212917931406,-1464.6040008353946,-1473.3049339801319,8.323466454155982,66
13,86.00838891665141,0.3258178832364509,5.830814599990845,0.04767757230442078,True,0.0,squared_error,40,sqrt,1500,0.9,0.2,8,2,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 'sqrt', 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 8, 'model__min_samples_split': 2, 'model__n_estimators': 550, 'model__oob_score': False})",-1522.1507499276568,-1541.596227332385,-1515.5793240103953,-1526.4421004234791,11.046314058693538,75
14,64.11772553126018,0.13520162153798124,4.382279872894287,0.12892081215260354,True,0.05,squared_error,40,sqrt,1500,0.6,0.05,2,2,350,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 'sqrt', 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.6, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 350, 'model__oob_score': False})",-1491.7189410898668,-1504.7938935632587,-1483.1786893844323,-1493.2305080125195,8.888865276075505,70
15,106.44782439867656,0.3021275079672365,5.405059893925984,0.1442203018976028,True,0.029073018177506012,squared_error,59,0.6,1329,0.6781445653304732,0.2,2,2,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.029073018177506012, 'model__criterion': 'squared_error', 'model__max_depth': 59, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1329, 'model__max_samples': 0.6781445653304732, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 550, 'model__oob_score': False})",-1463.6784707510092,-1477.992704406003,-1461.6440984124783,-1467.7717578564968,7.274864442212016,63
16,95.83167839050293,0.28181491883842535,4.552375793457031,0.008197098400856827,True,0.029479186928076835,squared_error,56,0.6,1320,0.6477338282730277,0.1987778346805576,2,2,535,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.029479186928076835, 'model__criterion': 'squared_error', 'model__max_depth': 56, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1320, 'model__max_samples': 0.6477338282730277, 'model__min_impurity_decrease': 0.1987778346805576, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 535, 'model__oob_score': False})",-1464.7150689525477,-1481.5241764211185,-1461.8864002438422,-1469.3752152058362,8.667882695088743,64
17,90.27936546007793,0.3055893410791489,4.62627895673116,0.02081048662608405,True,0.032325007077355535,squared_error,61,0.6,1313,0.684302551041788,0.1630553063533246,3,2,533,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.032325007077355535, 'model__criterion': 'squared_error', 'model__max_depth': 61, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1313, 'model__max_samples': 0.684302551041788, 'model__min_impurity_decrease': 0.1630553063533246, 'model__min_samples_leaf': 3, 'model__min_samples_split': 2, 'model__n_estimators': 533, 'model__oob_score': False})",-1468.6669983714319,-1481.7019435685597,-1463.1819340344816,-1471.1836253248246,7.767356766300544,65
18,101.13948218027751,0.47279919722376157,4.973221143086751,0.10510313138889907,True,0.01754778413241116,friedman_mse,68,0.6,1375,0.8721189632753545,0.19799065417494338,2,3,488,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.01754778413241116, 'model__criterion': 'friedman_mse', 'model__max_depth': 68, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1375, 'model__max_samples': 0.8721189632753545, 'model__min_impurity_decrease': 0.19799065417494338, 'model__min_samples_leaf': 2, 'model__min_samples_split': 3, 'model__n_estimators': 488, 'model__oob_score': False})",-1456.9352467823953,-1470.6931610729418,-1453.4585283935232,-1460.3623120829534,7.441627211362591,61
19,116.5825838247935,0.2452082855897686,5.335676908493042,0.14143794007445812,True,0.012509025288360086,friedman_mse,69,0.6,1380,0.8776140559107276,0.2,2,2,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.012509025288360086, 'model__criterion': 'friedman_mse', 'model__max_depth': 69, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1380, 'model__max_samples': 0.8776140559107276, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 550, 'model__oob_score': False})",-1456.3016143471862,-1470.739992148866,-1453.7911849779844,-1460.2775971580122,7.468683311575925,60
20,115.91432571411133,0.40731367631369586,5.423872947692871,0.2155362160850229,True,0.01839455333820483,friedman_mse,66,0.6,1370,0.8695030227511565,0.19003562143206998,2,2,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.01839455333820483, 'model__criterion': 'friedman_mse', 'model__max_depth': 66, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1370, 'model__max_samples': 0.8695030227511565, 'model__min_impurity_decrease': 0.19003562143206998, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 550, 'model__oob_score': False})",-1456.860298236822,-1471.598297852945,-1454.528464794156,-1460.9956869613077,7.557375209717743,62
21,103.07686638832092,0.7339880126367682,4.693347056706746,0.09616617372133245,True,0.007990043460734236,friedman_mse,70,0.6,1411,0.9,0.2,2,4,414,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.007990043460734236, 'model__criterion': 'friedman_mse', 'model__max_depth': 70, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1411, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 414, 'model__oob_score': False})",-1453.3461240993995,-1467.6196349452819,-1451.3970141846553,-1457.4542577431123,7.231916648290468,57
22,139.9216367403666,0.6323662676804387,5.332306146621704,0.11637939928078364,True,0.05,squared_error,40,0.8,1429,0.9,0.05,2,2,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.8, 'model__max_leaf_nodes': 1429, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 550, 'model__oob_score': False})",-1452.70756020334,-1468.2657690155356,-1455.541758100127,-1458.8383624396677,6.765853751970395,59
23,90.96629389127095,0.5332670128160779,4.332996606826782,0.4385585397654677,True,0.05,squared_error,40,0.6,1372,0.9,0.05,2,6,350,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1372, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 350, 'model__oob_score': False})",-1455.7646152182251,-1467.3044368751998,-1450.9546751791868,-1458.0079090908705,6.860658492612807,58
24,97.8077408472697,0.09551913968351983,4.666322946548462,0.009152146356301596,True,0.05,squared_error,40,0.7,1500,0.9,0.05,2,6,350,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.7, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 350, 'model__oob_score': False})",-1444.6124772987603,-1458.0449899038247,-1444.578489601249,-1449.0786522679446,6.340173327880166,54
25,118.00997598965962,0.505322825148208,5.290396054585774,0.06322681972404622,True,0.05,squared_error,40,0.6,1500,0.9,0.2,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
26,92.41333937644958,0.5637641255333316,4.260967413584392,0.42763845111217674,True,0.0,squared_error,70,0.6,1496,0.9,0.05,2,6,350,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 70, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1496, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 350, 'model__oob_score': False})",-1446.062876414237,-1458.0934101938021,-1441.2954622268426,-1448.483916278294,7.068184089881668,53
27,112.31071774164836,0.7734741266718007,5.318384091059367,0.06089280293196405,True,0.0,friedman_mse,40,0.6,1500,0.7878925255658216,0.05,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'friedman_mse', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.7878925255658216, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1446.0199426861652,-1461.197867091517,-1441.677839781197,-1449.631883186293,8.368291429806462,55
28,117.3459776242574,0.515299125453911,5.53708553314209,0.14570800004069628,True,0.0,squared_error,70,0.6,1500,0.9,0.05,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 70, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
29,120.8646064599355,1.1147113467944696,4.880857944488525,0.36604949933602277,True,0.05,squared_error,40,0.6,1500,0.8814333623972028,0.05,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.05, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.8814333623972028, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.56263235934,-1458.3477180761859,-1440.5979897948848,-1447.836113410137,7.60701308694591,52
30,117.68108129501343,0.4834420889116864,5.372019688288371,0.059804734350986676,True,0.0,squared_error,40,0.6,1500,0.9,0.2,3,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 3, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1447.8108380486185,-1463.0471522158841,-1443.357590489584,-1451.4051935846956,8.43047068805537,56
31,119.94109765688579,0.5126953038429255,5.440322796503703,0.13443850781260527,True,0.0,squared_error,40,0.6,1500,0.9,0.05,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.05, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
32,123.30502963066101,0.8436651746250907,5.3760208288828535,0.41263105814884676,True,0.0,squared_error,40,0.6,1500,0.9,0.2,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
33,118.95020016034444,0.6109541115509757,5.504288911819458,0.19602340806540652,True,0.0,squared_error,54,0.6,1500,0.9,0.17231879072866893,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 54, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.17231879072866893, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
34,118.35175975163777,0.26991050202766786,5.40490969022115,0.10121217665598413,True,0.0,squared_error,48,0.6,1500,0.9,0.1978443235586717,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 48, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.1978443235586717, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
35,117.56592464447021,0.7699172087552747,5.244519074757894,0.49560247423521486,True,0.0,squared_error,41,0.6,1500,0.9,0.19159596948955032,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 41, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.19159596948955032, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
36,118.49133070309956,0.361892360054715,5.3672811190287275,0.07635858266166073,True,0.0,squared_error,48,0.6,1500,0.9,0.08693962258460794,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 48, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.08693962258460794, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
37,118.48405718803406,0.29597077205404304,5.377305269241333,0.13166425004482493,True,0.0,squared_error,45,0.6,1500,0.9,0.1854925239933835,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 45, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.1854925239933835, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
38,118.50475351015727,0.3970503702651185,5.273367087046306,0.28884969965567225,True,0.0,squared_error,40,0.6,1500,0.9,0.10271250803209148,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 40, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.10271250803209148, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
39,110.4787209033966,0.7051280792837208,6.284620443979899,0.20051116498982688,True,0.0,squared_error,48,0.6,1500,0.9,0.2,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 48, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
40,101.07354148228963,0.08111081525127327,4.214188734690349,0.009751406571169529,True,0.0,squared_error,47,0.6,1500,0.9,0.14121015458835726,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 47, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.14121015458835726, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
41,103.40800253550212,0.10839862551238795,4.279737631479899,0.07048624197812473,True,0.0,squared_error,44,0.6,1500,0.9,0.17047789479040099,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 44, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.17047789479040099, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
42,108.8036920229594,0.8440832766960361,5.271342992782593,0.251106937180856,True,0.0,squared_error,44,0.6,1500,0.9,0.2,2,6,550,False,"OrderedDict({'model__bootstrap': True, 'model__ccp_alpha': 0.0, 'model__criterion': 'squared_error', 'model__max_depth': 44, 'model__max_features': 0.6, 'model__max_leaf_nodes': 1500, 'model__max_samples': 0.9, 'model__min_impurity_decrease': 0.2, 'model__min_samples_leaf': 2, 'model__min_samples_split': 6, 'model__n_estimators': 550, 'model__oob_score': False})",-1444.3658091565396,-1458.058505639318,-1439.9590085582342,-1447.4611077846973,7.706430381836752,1
