,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__bootstrap,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__max_samples,param_model__min_impurity_decrease,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33,29.876853132247923,0.15287029834131788,1.1283178806304932,0.020299404322516923,ExtraTreesRegressor(),True,squared_error,30,0.8,0.9,0.0,1,12,440,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 440)])",-1382.3064745176403,-1378.1078143049251,-1395.056070447145,-1399.8741780496384,-1404.3068971422013,-1391.93028689231,10.096879952546963,23
34,28.66681113243103,0.06529270778543665,1.0169384002685546,0.015181174573066582,ExtraTreesRegressor(),True,squared_error,30,0.8,0.9,0.001,1,12,400,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 400)])",-1379.4976391303521,-1379.7081792075865,-1394.1181708104784,-1400.1530654500586,-1407.5990298939232,-1392.2152168984799,11.14858871416081,25
35,32.16161160469055,0.17284442079439116,1.351112174987793,0.01954879141154331,ExtraTreesRegressor(),True,squared_error,60,0.8,0.9,0.0001,1,12,530,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 530)])",-1381.8566521291461,-1380.211070169058,-1394.1521279776466,-1399.8800613477738,-1407.4382989569715,-1392.7076421161194,10.434852007835802,30
36,31.247441244125366,0.09392469903861879,1.261042070388794,0.011000014749269989,ExtraTreesRegressor(),True,squared_error,30,0.8,0.9,0.01,1,12,490,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 490)])",-1382.029515398201,-1379.5003622480342,-1394.714697336645,-1399.5329955640461,-1406.6150634611747,-1392.4785268016203,10.317191976477169,27
37,30.278795289993287,0.13671945481798545,1.1253346920013427,0.015797844704623417,ExtraTreesRegressor(),True,squared_error,60,0.8,0.9,0.001,1,12,440,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 440)])",-1381.0398577040164,-1377.317586201148,-1395.6274570790733,-1401.772986053836,-1406.3475764332454,-1392.4210926942637,11.395911982811414,26
38,31.604845380783082,0.1246583157867272,1.0820197582244873,0.01998487637844802,ExtraTreesRegressor(),True,squared_error,50,1.0,0.9,0.0,1,12,420,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 420)])",-1373.6933926114502,-1372.2406135889776,-1386.2979050100419,-1389.7172134219477,-1396.8227402990533,-1383.7543729862941,9.450896539486367,3
39,33.70237736701965,0.10079587456282846,1.026486301422119,0.01861070262742211,ExtraTreesRegressor(),True,squared_error,50,1.0,0.9,0.01,1,12,400,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 400)])",-1374.3824796914805,-1373.141741835612,-1385.4274347888643,-1394.038802314079,-1397.2602978639823,-1384.8501512988037,9.853276637892046,17
40,44.13332862854004,0.16346935857673534,1.5898588180541993,0.03845473064646211,ExtraTreesRegressor(),True,squared_error,30,1.0,0.9,0.0,1,12,540,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 540)])",-1376.0201153537246,-1371.9049627832119,-1385.1327207050902,-1393.1647645059227,-1397.5898400767132,-1384.7624806849326,9.76751061657245,16
41,28.265296745300294,0.06295922659468899,0.8976569175720215,0.01843259319821847,ExtraTreesRegressor(),True,squared_error,40,0.8,0.9,0.0,1,12,350,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 350)])",-1383.0925386367724,-1377.8313659522778,-1396.3753859581527,-1399.8442742587395,-1405.9362547412927,-1392.6159639094471,10.517526688060137,29
42,30.41159143447876,0.13840615509493653,0.9645683765411377,0.010455436111877435,ExtraTreesRegressor(),True,squared_error,50,1.0,0.9,0.0,1,12,380,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 380)])",-1375.177202841851,-1372.3265179815317,-1386.8522865944196,-1393.273170589166,-1395.9719114700267,-1384.720217895399,9.47599344537254,15
43,33.126801061630246,0.0941997243420195,1.194017267227173,0.01145748177793856,ExtraTreesRegressor(),True,squared_error,40,1.0,0.9,0.001,1,12,460,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 460)])",-1374.5206777414187,-1373.1491392920925,-1384.6082350756358,-1391.3074878916573,-1398.810447103875,-1384.4791974209359,9.793561664215115,12
44,33.21593718528747,0.13510580885085452,1.1737807750701905,0.012007972155363986,ExtraTreesRegressor(),True,squared_error,30,1.0,0.9,0.001,1,12,450,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 450)])",-1375.0012841281325,-1374.097208691922,-1385.6290041245288,-1393.248488999447,-1399.30014948844,-1385.4552270864942,9.906932030117575,21
45,34.793349742889404,0.13591885709067916,1.4694039821624756,0.018067701273699065,ExtraTreesRegressor(),True,squared_error,50,0.8,0.9,0.0,1,12,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 520)])",-1381.564831805398,-1378.3871941994228,-1394.1683816186046,-1400.0644860628947,-1408.6258483075676,-1392.5621483987775,11.302900593665298,28
46,26.669722986221313,0.1492196995869152,0.9407536029815674,0.013019995118791363,ExtraTreesRegressor(),True,squared_error,70,0.7,0.7,0.001,1,12,400,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 70), ('model__max_features', 0.7), ('model__max_samples', 0.7), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 400)])",-1409.4116255939475,-1403.179758714509,-1423.2112134971512,-1420.7981786848816,-1432.133060707418,-1417.7467674395814,10.274327696500714,49
47,26.850427627563477,0.07640671455483652,1.051635980606079,0.009039629161248676,ExtraTreesRegressor(),True,squared_error,30,0.8,0.5,0.0001,1,12,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 0.8), ('model__max_samples', 0.5), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 480)])",-1430.817766846893,-1425.0227359542455,-1445.2747092503312,-1446.3890072959268,-1453.373255802742,-1440.1754950300278,10.54479771370657,52
48,27.894110202789307,0.11131856580523676,0.8506831169128418,0.019227578131527548,ExtraTreesRegressor(),True,squared_error,40,1.0,0.7,0.0,1,12,360,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__max_samples', 0.7), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 360)])",-1395.3701709238376,-1390.8674535645462,-1404.8791319849754,-1411.46375287516,-1413.746467015194,-1403.2653952727426,8.89621947282457,33
49,25.669735527038576,0.13527949147491444,0.8825339794158935,0.01420371465060333,ExtraTreesRegressor(),True,squared_error,70,0.7,0.7,0.01,1,12,370,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 70), ('model__max_features', 0.7), ('model__max_samples', 0.7), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 370)])",-1409.6051528349371,-1404.7671947715853,-1423.6041076051345,-1423.868778725009,-1433.4115672629011,-1419.0513602399135,10.425150288025003,51
50,33.19046216011047,0.11214689338980906,1.0825313091278077,0.023648255469312873,ExtraTreesRegressor(),True,squared_error,30,1.0,0.9,0.0,1,12,410,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 410)])",-1371.846999157572,-1374.6183406592081,-1386.7630976540388,-1390.3978265733676,-1395.824655803109,-1383.890183969459,9.209126364976694,4
51,32.90054202079773,0.10664520871687674,1.0854156017303467,0.023025482287147476,ExtraTreesRegressor(),True,squared_error,60,1.0,0.9,0.0001,1,12,420,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 420)])",-1374.737471291538,-1371.943315757966,-1385.8115731777414,-1390.6626563019677,-1396.839295101742,-1383.998862326191,9.419961269578145,7
52,32.52046685218811,0.23210801453500454,1.0696753025054933,0.0169738733384812,ExtraTreesRegressor(),True,squared_error,30,1.0,0.9,0.0,1,12,420,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 420)])",-1374.159266695904,-1372.2845248010503,-1385.1666986378962,-1390.646772211464,-1397.8707241289376,-1384.0255972950504,9.716242786137315,8
53,34.53475737571716,0.21501984775798147,1.2192779541015626,0.015076097552731255,ExtraTreesRegressor(),True,squared_error,60,1.0,0.9,0.0,1,12,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 480)])",-1373.0922809258086,-1371.5589340023332,-1386.2875374751372,-1391.7428596638308,-1397.2125917407127,-1383.9788407615647,10.134234100055203,6
54,34.81872272491455,0.19776327299007812,1.243080997467041,0.009531155039329463,ExtraTreesRegressor(),True,squared_error,40,1.0,0.9,0.0001,1,12,490,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 490)])",-1373.9783922974393,-1372.3559701927413,-1386.6182434267926,-1391.2511119878366,-1397.1668943682682,-1384.2741224546155,9.679269254473223,10
55,32.25559897422791,0.12027492423302005,1.0555541038513183,0.013762225452543764,ExtraTreesRegressor(),True,squared_error,50,1.0,0.9,0.0001,1,12,410,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 410)])",-1373.8631471860856,-1372.4417861104614,-1386.455885627812,-1394.3832812889536,-1397.9396433806887,-1385.0167487188003,10.385920908851409,19
56,31.642791223526,0.18713159711408717,1.221013116836548,0.02251778265934594,ExtraTreesRegressor(),True,squared_error,50,0.8,0.9,0.0,1,12,470,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 470)])",-1381.3487942421934,-1377.3375689890718,-1395.7361969136984,-1400.6642305457092,-1405.7407921000492,-1392.1655165581444,11.010318019513946,24
57,32.44345498085022,0.10787977923799891,1.2951062202453614,0.007126941642649645,ExtraTreesRegressor(),True,squared_error,40,0.8,0.9,0.0001,1,12,500,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 0.8), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 500)])",-1381.6745174216856,-1377.3605217537167,-1393.9497237068717,-1400.797545916785,-1404.8703027806157,-1391.7305223159349,10.652790742741876,22
58,34.08599739074707,0.14103051965595562,1.2111006736755372,0.020392921332092386,ExtraTreesRegressor(),True,squared_error,60,1.0,0.9,0.001,1,12,470,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 470)])",-1372.8392277689197,-1373.1817157579933,-1389.1926962870518,-1391.5072565021358,-1396.5166035609489,-1384.6474999754098,9.792754354771727,13
59,35.634810876846316,0.18002355742011528,1.3248772144317627,0.026482077260408455,ExtraTreesRegressor(),True,squared_error,60,1.0,0.9,0.0,1,12,510,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 510)])",-1374.52833810218,-1372.7346261767436,-1385.8807914795418,-1392.1733437732807,-1394.1669396248549,-1383.8968078313203,8.83487826432407,5
60,31.44631996154785,0.1418971191060761,1.0062372207641601,0.02647211169034519,ExtraTreesRegressor(),True,squared_error,30,1.0,0.7,0.01,1,12,430,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.7), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 430)])",-1392.426315785948,-1390.3958253638054,-1404.4954086879393,-1408.6066884368845,-1412.8914744626738,-1401.7631425474503,8.882920733030673,32
61,31.737523794174194,0.09970819248910599,1.0737135887145997,0.01783478785981306,ExtraTreesRegressor(),True,squared_error,70,1.0,0.9,0.0001,1,12,420,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 70), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 420)])",-1373.9774727760832,-1372.1912490494708,-1385.4824915667325,-1391.395612117312,-1394.9380998907934,-1383.5969850800784,9.117241193404084,2
62,26.67223334312439,0.19820702719352332,0.39114766120910643,0.011266306585338903,ExtraTreesRegressor(),True,squared_error,20,1.0,0.9,0.0,37,192,390,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 37), ('model__min_samples_split', 192), ('model__n_estimators', 390)])",-1897.0789444784173,-1877.7730753364035,-1907.3981888651215,-1891.5002684598255,-1882.6006148179008,-1891.270218391534,10.49991000111791,126
63,35.541716718673705,0.1559486249627457,1.1136638164520263,0.014955753356501837,ExtraTreesRegressor(),True,squared_error,20,1.0,0.9,0.0,1,12,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 480)])",-1384.373974902985,-1384.114275308102,-1395.2706631994602,-1401.9282106680103,-1405.9711542739155,-1394.3316556704947,8.917595846933281,31
64,31.19787702560425,0.19979023612944338,0.9527786254882813,0.04013067911027631,ExtraTreesRegressor(),True,squared_error,50,1.0,0.9,0.001,1,12,350,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 50), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 350)])",-1372.9900982931917,-1372.4522962951733,-1384.4938231294589,-1392.8603864012387,-1398.5861058114851,-1384.2765419861094,10.446911603951913,11
65,34.56459059715271,0.13057471498547174,1.197251844406128,0.018420803805740852,ExtraTreesRegressor(),True,squared_error,70,1.0,0.9,0.0001,1,12,440,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 70), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 440)])",-1375.5370318496555,-1371.9124453393395,-1386.0623260074333,-1393.1389822488445,-1396.8269623133106,-1384.6955495517166,9.670749805330052,14
66,33.39037017822265,0.14265006944055567,1.1512455940246582,0.03271240872449967,ExtraTreesRegressor(),True,squared_error,30,1.0,0.9,0.0,1,12,430,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 430)])",-1375.5458445763516,-1373.457690618159,-1384.908494973035,-1393.6093772423142,-1397.1712496772602,-1384.938531417424,9.432456064928813,18
67,37.77131409645081,0.17211759702583945,1.4536336421966554,0.031922885553971006,ExtraTreesRegressor(),True,squared_error,30,1.0,0.9,0.0,1,12,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 30), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 520)])",-1371.9721495131985,-1373.7120288094866,-1386.419777318572,-1390.0067716145454,-1395.5798691506186,-1383.5381192812843,9.224693670841445,1
68,36.923995637893675,0.3879976808735017,1.1151400089263916,0.07994193495488025,ExtraTreesRegressor(),True,squared_error,70,1.0,0.9,0.01,1,12,390,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 70), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 390)])",-1375.1643375713127,-1373.4991413230237,-1387.0918824929647,-1393.5224427821802,-1397.1132489611098,-1385.2782106261184,9.511695996931175,20
69,35.729533672332764,0.20086816873433241,1.2351151943206786,0.032410356523328264,ExtraTreesRegressor(),True,squared_error,40,1.0,0.9,0.001,1,12,480,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', True), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__max_samples', 0.9), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 1), ('model__min_samples_split', 12), ('model__n_estimators', 480)])",-1374.2114751113486,-1372.0902064856307,-1383.5395678941497,-1393.2763253077774,-1397.6340697294513,-1384.1503289056716,10.096489226246998,9
70,26.518230390548705,0.07099851985282216,0.5326687335968018,0.011043907683880423,ExtraTreesRegressor(),False,squared_error,60,sqrt,,0.0,33,72,490,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'sqrt'), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 33), ('model__min_samples_split', 72), ('model__n_estimators', 490)])",-1974.8346911874103,-1962.9376520612866,-1990.7502126561562,-1986.6191959349812,-1964.3755557376617,-1975.903461515499,11.290704849754288,130
71,26.80589289665222,0.06473066065164573,0.4978818416595459,0.008977727037329884,ExtraTreesRegressor(),False,squared_error,60,sqrt,,0.0001,13,142,420,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'sqrt'), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 13), ('model__min_samples_split', 142), ('model__n_estimators', 420)])",-1891.6126056439869,-1879.9475791707773,-1900.6214061377054,-1893.5016726953068,-1886.054138649916,-1890.3474804595385,6.981314345354077,125
72,24.856178998947144,0.11876663340342546,0.46457362174987793,0.014926325184941336,ExtraTreesRegressor(),False,squared_error,40,sqrt,,0.0001,5,122,350,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 'sqrt'), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 122), ('model__n_estimators', 350)])",-1787.6607410800145,-1783.4068169526608,-1810.3172105386411,-1793.3782861172363,-1793.460735752459,-1793.644758088202,9.15095011998862,113
73,34.01523704528809,0.1224896866896944,0.7112595558166503,0.019099444820557216,ExtraTreesRegressor(),False,squared_error,20,0.8,,0.0,5,112,510,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 0.8), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 5), ('model__min_samples_split', 112), ('model__n_estimators', 510)])",-1650.9936269667512,-1631.7844052167973,-1661.464013144258,-1645.8955135898054,-1653.4002254125983,-1648.707556866042,9.84149460704005,85
74,25.443358182907104,0.06195170296003731,0.5103362560272217,0.007671684614845651,ExtraTreesRegressor(),False,squared_error,60,sqrt,,0.0,17,2,410,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'sqrt'), ('model__min_impurity_decrease', 0.0), ('model__min_samples_leaf', 17), ('model__min_samples_split', 2), ('model__n_estimators', 410)])",-1829.857390431443,-1819.0711389482599,-1857.446361656191,-1839.03721503761,-1834.9852200187456,-1836.0794652184497,12.605453558672995,116
75,25.49393172264099,0.17165268344398896,0.5043298244476319,0.011235102363581616,ExtraTreesRegressor(),False,squared_error,60,log2,,0.0001,17,142,450,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'log2'), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 17), ('model__min_samples_split', 142), ('model__n_estimators', 450)])",-1920.4071537580776,-1905.539095264075,-1929.4500667911652,-1916.3667542445564,-1909.6251730973797,-1916.2776486310509,8.368336892488129,127
76,39.01636233329773,0.10426078261491407,0.9388932704925537,0.020648827101474875,ExtraTreesRegressor(),False,squared_error,20,1.0,,0.01,29,52,490,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 20), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.01), ('model__min_samples_leaf', 29), ('model__min_samples_split', 52), ('model__n_estimators', 490)])",-1680.1641070592066,-1655.170472207867,-1694.2179788491621,-1671.647930339525,-1679.1211815508998,-1676.064334001332,12.741784484733358,91
77,36.95631656646729,0.10733967037344239,0.523231315612793,0.009184838112932185,ExtraTreesRegressor(),False,squared_error,40,1.0,,0.0001,5,122,390,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 40), ('model__max_features', 1.0), ('model__min_impurity_decrease', 0.0001), ('model__min_samples_leaf', 5), ('model__min_samples_split', 122), ('model__n_estimators', 390)])",-1648.425883065453,-1634.0510692305484,-1658.8746167094075,-1643.383055109521,-1653.9144996434745,-1647.729824751681,8.590038968517888,84
78,29.131104612350462,0.17972352120330343,0.5403295516967773,0.011451722622552995,ExtraTreesRegressor(),False,squared_error,60,log2,,0.001,33,82,520,"OrderedDict([('model', ExtraTreesRegressor()), ('model__bootstrap', False), ('model__criterion', 'squared_error'), ('model__max_depth', 60), ('model__max_features', 'log2'), ('model__min_impurity_decrease', 0.001), ('model__min_samples_leaf', 33), ('model__min_samples_split', 82), ('model__n_estimators', 520)])",-1985.3370479230948,-1967.2693376282955,-1991.2985552674866,-1985.9654883725375,-1974.093368710758,-1980.7927595804344,8.781163955151618,131
